acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
yoshikihigo::cpanalyzer::gui::cplist::CPListModel 1 4.375 11.875 0 1 0 0 0 0 4 0 0 0 1 0 0 0 4 95 0 33 3 0 8 3 8 0 0 0 30 0 0 0 16 0 0 0
yoshikihigo::cpanalyzer::gui::cplist::CPListRenderer 0 1 65 0 6 0 0 0 0 0 0 0 0 1 0 0 0 1 65 0 65 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::dcode::DCode 1 5.83333333333333 39.3333333333333 0 1.16666666666667 0 0 0 0 10 0 0 0 1 0 0 0 1 236 0 74 5 0 6 2 2 0 0 0 33 0 0 0 10 0 0 0
yoshikihigo::cpanalyzer::gui::dcode::DCodeUI 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 7 0 1 4 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::dcode::DCodeUI::SourceCodePlainView 0 1 13 0 3.14285714285714 0 0 0 0 0 0 0 0 1 0 0 0 7 91 0 22 2 0 7 0 1 0 0 0 7 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::DetectionWindow 0 1 59.5 0 1 0 0 0 0 13 0 0 0 1 0 0 0 2 119 0 117 0 0 2 0 2 0 0 0 18 0 0 0 26 0 0 0
yoshikihigo::cpanalyzer::gui::dtree::DTree 1 2.55555555555556 23.8888888888889 0 1.22222222222222 0 0 0 0 5 0 0 0 1 0 0 0 3 215 0 102 4 0 9 1 6 0 0 0 26 0 0 0 15 0 0 0
yoshikihigo::cpanalyzer::gui::dtree::DTree::DTreeSelectionEventHandler 0 1 16 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 32 0 23 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::dtree::DTree::FileData 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::dtree::FileNode 0 1.83333333333333 8.33333333333333 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 3 50 0 25 2 0 6 0 6 0 0 0 12 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::dtree::FileNodeRenderer 0 1 47.5 0 3.5 0 0 0 0 0 0 0 0 1 0 0 0 2 95 0 92 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::graph::PCGraph 0 1.85714285714286 11.8571428571429 0 1.04761904761905 0 0 0 0 3 0 0 0 1 0 0 0 3 249 0 27 24 0 21 17 5 0 0 0 106 0 0 0 9 0 0 0
yoshikihigo::cpanalyzer::gui::graph::PCGraph::Filter 0 1 14 0 0.9 0 0 0 0 0 0 0 0 1 0 0 0 10 140 0 40 5 0 10 0 7 0 0 0 10 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::MainWindow 0 1.5 41 0 0.5 0 0 0 0 7 0 0 0 1 0 0 0 1 82 0 68 0 0 2 0 2 0 0 0 13 0 0 0 7 0 0 0
yoshikihigo::cpanalyzer::gui::MainWindow::MainWindowListener 0 1 2.14285714285714 0 1 0 0 0 0 0 0 0 0 1 0 0 0 7 15 0 3 0 0 7 0 7 0 0 0 7 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedChangePatterns 15 1.66666666666667 10.5 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 4 126 0 16 4 0 12 1 11 0 0 0 27 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedChangePatterns::CPLABEL 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedChanges 2 1.66666666666667 10.3333333333333 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 4 124 0 16 4 0 12 1 11 0 0 0 24 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedChanges::CLABEL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedCodeFragments 4 1.66666666666667 10.3333333333333 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 4 124 0 16 4 0 12 1 11 0 0 0 27 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedCodeFragments::CFLABEL 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedFiles 3 1.66666666666667 10.1666666666667 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 4 122 0 15 4 0 12 1 11 0 0 0 27 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedFiles::FLABEL 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedRevisions 4 1.66666666666667 10.3333333333333 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 3 124 0 16 4 0 12 1 11 0 0 0 28 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ObservedRevisions::RLABEL 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ocode::OCode 1 6.4 41.8 0 1 0 0 0 0 7 0 0 0 1 0 0 0 1 209 0 77 5 0 5 2 2 0 0 0 29 0 0 0 7 0 0 0
yoshikihigo::cpanalyzer::gui::ocode::OCodeUI 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 7 0 1 4 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::ocode::OCodeUI::SourceCodePlainView 0 1 13 0 3.14285714285714 0 0 0 0 0 0 0 0 1 0 0 0 7 91 0 22 2 0 7 0 1 0 0 0 7 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::olist::OList 1 2.25 25 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 100 0 46 2 0 4 1 3 0 0 0 6 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::olist::OList::OSelectionHandler 0 1 56 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 56 0 56 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::olist::OList::OListPopupMenu 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::olist::OListModel 0 2 7 0 0.833333333333333 0 0 0 0 2 0 0 0 1 0 0 0 5 42 0 18 2 0 6 2 6 0 0 0 11 0 0 0 10 0 0 0
yoshikihigo::cpanalyzer::gui::olist::OListRenderer 0 1 33 0 6 0 0 0 0 0 0 0 0 1 0 0 0 1 33 0 33 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::OverlookedWindow 0 4.16666666666667 52.8333333333333 0 1.5 0 0 0 0 14 0 0 0 1 0 0 0 4 317 0 139 1 0 6 0 2 0 0 0 31 0 0 0 56 0 0 0
yoshikihigo::cpanalyzer::gui::PatternWindow 0 2.5 28 0 1 0 0 0 0 6 0 0 0 1 0 0 0 2 56 0 43 1 0 2 0 2 0 0 0 15 0 0 0 12 0 0 0
yoshikihigo::cpanalyzer::gui::progress::Canceled 2 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::progress::ProgressDialog 2 1 36 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 36 0 36 3 0 1 3 1 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::gui::rlist::RList 2 4.66666666666667 43.6666666666667 0 0 0 0 0 0 2 0 0 0 1 0 0 0 2 131 0 62 1 0 3 1 2 0 0 0 9 0 0 0 4 0 0 0
yoshikihigo::cpanalyzer::gui::ThresholdPanel 0 15.5 182 0 1 0 0 0 0 6 0 0 0 1 0 0 0 2 364 0 362 1 0 2 1 2 0 0 0 23 0 0 0 12 0 0 0
yoshikihigo::cpanalyzer::LANGUAGE 0 1 2.66666666666667 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 3 8 0 4 5 0 3 5 2 0 0 0 3 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::LCS 2 11.25 60 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 240 0 117 2 0 4 2 2 0 0 0 19 0 0 0 4 0 0 0
yoshikihigo::cpanalyzer::Cell 0 1 8 0 5 0 0 0 0 0 0 0 0 0 0 0 0 1 8 0 8 5 0 1 5 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::CLineLexer 0 55.5 178.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 357 0 353 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::CLineLexer::CSTATE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::JavaLineLexer 0 65.5 203.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 407 0 403 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::JavaLineLexer::JavaSTATE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::LineLexer 4 1.75 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 28 0 20 0 3 4 0 2 0 0 0 5 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::PythonLineLexer 0 57 191 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 382 0 378 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::PythonLineLexer::PythonSTATE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ABSTRACT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::AND 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::AND2 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ANDAND 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ANDEQUAL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ANNOTATION 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
yoshikihigo::cpanalyzer::lexer::token::AS 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ASM 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ASSERT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ASSIGN 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::AUTO 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::BACKQUOTELITERAL 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::BACKSLASH 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::BOOLEAN 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::BREAK 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::BYTE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CASE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CATCH 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CHAR 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CHARLITERAL 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CLASS 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::COLON 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::COMMA 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CONST 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::CONTINUE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DECREMENT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DEF 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DEFAULT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DEL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DIVIDE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DIVIDEDIVIDEEQUAL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DIVIDEEQUAL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DO 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DOT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::DOUBLE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ELIF 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ELSE 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ENDASM 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ENTRY 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::ENUM 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::EQUAL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::EXCEPT 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::EXCLUSIVEOR 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::EXCLUSIVEOREQUAL 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
yoshikihigo::cpanalyzer::lexer::token::EXTENDS 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
