acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
benchmarks-cbmc-4.5/pthread-atomic/_cs_read_write_lock_safe 0 3.42857142857143 16.2380952380952 0 1.04761904761905 0 0 0 0 4 0 0 0 0 0 0 0 21 341 0 96 58 0 21 58 21 0 0 0 130 0 0 0 84 0 0 0
benchmarks-esbmc/pthread-atomic/_cs_read_write_lock_unsafe 17 3.65 17 0 1.1 0 0 0 0 3 0 0 0 0 0 0 0 3 340 0 96 58 0 20 58 20 0 0 0 125 0 0 0 9 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/_cs_read_write_lock_unsafe 0 3.6 16.95 0 1.1 0 0 0 0 4 0 0 0 0 0 0 0 20 339 0 96 58 0 20 58 20 0 0 0 125 0 0 0 80 0 0 0
benchmarks-esbmc/pthread-atomic/_cs_szymanski_safe 15 5.55555555555556 21.6111111111111 0 1.22222222222222 0 0 0 0 3 0 0 0 0 0 0 0 3 389 0 89 57 0 18 57 18 0 0 0 112 0 0 0 9 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/_cs_szymanski_safe 0 4.55555555555556 19.7222222222222 0 1.22222222222222 0 0 0 0 4 0 0 0 0 0 0 0 18 355 0 89 57 0 18 57 18 0 0 0 112 0 0 0 72 0 0 0
_cs_szymanski_safe.mod 0 4.66666666666667 19.8333333333333 0 1.22222222222222 0 0 0 0 3 0 0 0 0 0 0 0 18 357 0 89 57 0 18 57 18 0 0 0 112 0 0 0 54 0 0 0
benchmarks-esbmc/pthread-atomic/_cs_time_var_mutex_safe 15 4.5 19.6111111111111 0 1.22222222222222 0 0 0 0 3 0 0 0 0 0 0 0 2 353 0 99 59 0 18 59 18 0 0 0 128 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/_cs_time_var_mutex_safe 0 4.38888888888889 19.5 0 1.22222222222222 0 0 0 0 4 0 0 0 0 0 0 0 18 351 0 99 59 0 18 59 18 0 0 0 128 0 0 0 72 0 0 0
benchmarks-esbmc/pthread-atomic/dekker_safe 3 3 13.6666666666667 0 0.333333333333333 0 0 0 0 2 0 0 0 0 0 0 0 1 41 0 16 4 0 3 4 3 0 0 0 18 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/dekker_safe 0 3 13.6666666666667 0 0.333333333333333 0 0 0 0 3 0 0 0 0 0 0 0 3 41 0 16 4 0 3 4 3 0 0 0 18 0 0 0 9 0 0 0
benchmarks-esbmc/pthread-atomic/lamport_safe 3 5.66666666666667 20.6666666666667 0 0.333333333333333 0 0 0 0 2 0 0 0 0 0 0 0 1 62 0 27 5 0 3 5 3 0 0 0 19 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/lamport_safe 0 5.66666666666667 20.6666666666667 0 0.333333333333333 0 0 0 0 3 0 0 0 0 0 0 0 3 62 0 27 5 0 3 5 3 0 0 0 19 0 0 0 9 0 0 0
benchmarks-esbmc/pthread-atomic/peterson_safe 3 1.66666666666667 9.33333333333333 0 0.333333333333333 0 0 0 0 2 0 0 0 0 0 0 0 1 28 0 10 4 0 3 4 3 0 0 0 17 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/peterson_safe 0 1.66666666666667 9.33333333333333 0 0.333333333333333 0 0 0 0 3 0 0 0 0 0 0 0 3 28 0 10 4 0 3 4 3 0 0 0 17 0 0 0 9 0 0 0
benchmarks-esbmc/pthread-atomic/read_write_lock_safe 8 1 6 0 0.166666666666667 0 0 0 0 2 0 0 0 0 0 0 0 1 36 0 12 4 0 6 4 6 0 0 0 24 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/read_write_lock_safe 0 1 6 0 0.166666666666667 0 0 0 0 3 0 0 0 0 0 0 0 6 36 0 12 4 0 6 4 6 0 0 0 24 0 0 0 18 0 0 0
benchmarks-esbmc/pthread-atomic/read_write_lock_unsafe 5 1 6.8 0 0.2 0 0 0 0 2 0 0 0 0 0 0 0 1 34 0 12 4 0 5 4 5 0 0 0 22 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/read_write_lock_unsafe 0 1 6.8 0 0.2 0 0 0 0 3 0 0 0 0 0 0 0 5 34 0 12 4 0 5 4 5 0 0 0 22 0 0 0 15 0 0 0
benchmarks-esbmc/pthread-atomic/scull_safe 251 2.7 14.7 0 1.8 0 0 0 0 2 0 0 0 0 0 0 0 1 294 0 75 9 0 20 9 20 0 0 0 83 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/scull_safe 0 2.7 14.7 0 1.8 0 0 0 0 3 0 0 0 0 0 0 0 20 294 0 75 9 0 20 9 20 0 0 0 83 0 0 0 60 0 0 0
benchmarks-esbmc/pthread-atomic/szymanski_safe 3 4.33333333333333 14 0 0.333333333333333 0 0 0 0 2 0 0 0 0 0 0 0 1 42 0 17 3 0 3 3 3 0 0 0 15 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/szymanski_safe 0 4.33333333333333 14 0 0.333333333333333 0 0 0 0 3 0 0 0 0 0 0 0 3 42 0 17 3 0 3 3 3 0 0 0 15 0 0 0 9 0 0 0
benchmarks-esbmc/pthread-atomic/time_var_mutex_safe 3 1.66666666666667 11.6666666666667 0 0.333333333333333 0 0 0 0 2 0 0 0 0 0 0 0 1 35 0 13 5 0 3 5 3 0 0 0 27 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread-atomic/time_var_mutex_safe 0 1.66666666666667 11.6666666666667 0 0.333333333333333 0 0 0 0 3 0 0 0 0 0 0 0 3 35 0 13 5 0 3 5 3 0 0 0 27 0 0 0 9 0 0 0
benchmarks-esbmc/pthread/_cs_fib_longer_safe 15 3.38888888888889 20.5555555555556 0 1.38888888888889 0 0 0 0 2 0 0 0 0 0 0 0 3 370 0 148 56 0 18 56 18 0 0 0 109 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_fib_longer_safe 198 3.33333333333333 20.5 0 1.38888888888889 0 0 0 0 2 0 0 0 0 0 0 0 15 369 0 148 56 0 18 56 18 0 0 0 109 0 0 0 30 0 0 0
benchmarks-esbmc/pthread/_cs_fib_longer_unsafe 15 3.38888888888889 20.5555555555556 0 1.38888888888889 0 0 0 0 2 0 0 0 0 0 0 0 3 370 0 148 56 0 18 56 18 0 0 0 109 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_fib_longer_unsafe 0 3.33333333333333 20.5 0 1.38888888888889 0 0 0 0 3 0 0 0 0 0 0 0 18 369 0 148 56 0 18 56 18 0 0 0 109 0 0 0 54 0 0 0
benchmarks-esbmc/pthread/_cs_fib_safe 15 3.38888888888889 19.6666666666667 0 1.38888888888889 0 0 0 0 2 0 0 0 0 0 0 0 3 354 0 132 56 0 18 56 18 0 0 0 109 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_fib_safe 0 3.33333333333333 19.6111111111111 0 1.38888888888889 0 0 0 0 3 0 0 0 0 0 0 0 18 353 0 132 56 0 18 56 18 0 0 0 109 0 0 0 54 0 0 0
benchmarks-esbmc/pthread/_cs_fib_unsafe 184 3.38888888888889 19.6666666666667 0 1.38888888888889 0 0 0 0 2 0 0 0 0 0 0 0 3 354 0 132 56 0 18 56 18 0 0 0 109 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_fib_unsafe 0 3.33333333333333 19.6111111111111 0 1.38888888888889 0 0 0 0 3 0 0 0 0 0 0 0 18 353 0 132 56 0 18 56 18 0 0 0 109 0 0 0 54 0 0 0
benchmarks-esbmc/pthread/_cs_lazy_unsafe 16 3.57894736842105 16 0 1.31578947368421 0 0 0 0 3 0 0 0 0 0 0 0 2 304 0 79 56 0 19 56 19 0 0 0 123 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_lazy_unsafe 0 3.52631578947368 15.9473684210526 0 1.31578947368421 0 0 0 0 4 0 0 0 0 0 0 0 19 303 0 79 56 0 19 56 19 0 0 0 123 0 0 0 76 0 0 0
benchmarks-esbmc/pthread/_cs_queue_safe 20 5.78260869565217 22.6086956521739 0 1.30434782608696 0 0 0 0 4 0 0 0 0 0 0 0 2 520 0 159 63 0 23 63 23 0 0 0 171 0 0 0 8 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_queue_safe 0 5.69565217391304 22.5217391304348 0 1.30434782608696 0 0 0 0 5 0 0 0 0 0 0 0 23 518 0 159 63 0 23 63 23 0 0 0 175 0 0 0 115 0 0 0
benchmarks-esbmc/pthread/_cs_queue_unsafe 20 6.39130434782609 23.5652173913043 0 1.30434782608696 0 0 0 0 4 0 0 0 0 0 0 0 2 542 0 159 63 0 23 63 23 0 0 0 177 0 0 0 8 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_queue_unsafe 5 6.26086956521739 23.4347826086957 0 1.30434782608696 0 0 0 0 4 0 0 0 0 0 0 0 22 539 0 159 63 0 23 63 23 0 0 0 177 0 0 0 88 0 0 0
benchmarks-esbmc/pthread/_cs_reorder_2_unsafe 15 4.80952380952381 21.1428571428571 0 1.28571428571429 0 0 0 0 3 0 0 0 0 0 0 0 5 444 0 150 58 0 21 58 21 0 0 0 124 0 0 0 15 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_reorder_2_unsafe 0 4.76190476190476 21.0952380952381 0 1.28571428571429 0 0 0 0 4 0 0 0 0 0 0 0 20 443 0 150 58 0 21 58 21 0 0 0 124 0 0 0 80 0 0 0
benchmarks-esbmc/pthread/_cs_reorder_5_unsafe3 15 5 23.6190476190476 0 1.19047619047619 0 0 0 0 3 0 0 0 0 0 0 0 6 496 0 208 58 0 21 58 21 0 0 0 115 0 0 0 18 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_reorder_5_unsafe3 0 4.95238095238095 23.5714285714286 0 1.19047619047619 0 0 0 0 4 0 0 0 0 0 0 0 21 495 0 208 58 0 21 58 21 0 0 0 115 0 0 0 84 0 0 0
benchmarks-esbmc/pthread/_cs_reorder_5_unsafe_2 15 4.45 16.95 0 1.2 0 0 0 0 3 0 0 0 0 0 0 0 5 339 0 74 58 0 20 58 20 0 0 0 114 0 0 0 15 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_reorder_5_unsafe_2 0 4.45 16.95 0 1.2 0 0 0 0 4 0 0 0 0 0 0 0 20 339 0 74 58 0 20 58 20 0 0 0 114 0 0 0 80 0 0 0
benchmarks-esbmc/pthread/_cs_stack_safe 22 4.19230769230769 15.2307692307692 0 1.23076923076923 0 0 0 0 3 0 0 0 0 0 0 0 2 396 0 82 58 0 26 58 26 0 0 0 162 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_stack_safe 0 4.15384615384615 15.1923076923077 0 1.23076923076923 0 0 0 0 4 0 0 0 0 0 0 0 26 395 0 82 58 0 26 58 26 0 0 0 162 0 0 0 104 0 0 0
benchmarks-esbmc/pthread/_cs_stack_unsafe 22 4.23076923076923 15.3076923076923 0 1.23076923076923 0 0 0 0 3 0 0 0 0 0 0 0 2 398 0 82 58 0 26 58 26 0 0 0 161 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_stack_unsafe 0 4.19230769230769 15.2692307692308 0 1.23076923076923 0 0 0 0 4 0 0 0 0 0 0 0 26 397 0 82 58 0 26 58 26 0 0 0 161 0 0 0 104 0 0 0
benchmarks-esbmc/pthread/_cs_stateful_safe 15 3.83333333333333 16.8888888888889 0 1.33333333333333 0 0 0 0 3 0 0 0 0 0 0 0 2 304 0 74 58 0 18 58 18 0 0 0 121 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_stateful_safe 0 3.77777777777778 16.8333333333333 0 1.33333333333333 0 0 0 0 4 0 0 0 0 0 0 0 18 303 0 74 58 0 18 58 18 0 0 0 121 0 0 0 72 0 0 0
benchmarks-esbmc/pthread/_cs_stateful_unsafe 15 3.83333333333333 16.8888888888889 0 1.33333333333333 0 0 0 0 3 0 0 0 0 0 0 0 2 304 0 74 58 0 18 58 18 0 0 0 121 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_stateful_unsafe 0 3.77777777777778 16.8333333333333 0 1.33333333333333 0 0 0 0 4 0 0 0 0 0 0 0 18 303 0 74 58 0 18 58 18 0 0 0 121 0 0 0 72 0 0 0
benchmarks-esbmc/pthread/_cs_sync_safe 15 3.94444444444444 17.2222222222222 0 1.33333333333333 0 0 0 0 3 0 0 0 0 0 0 0 1 310 0 74 58 0 18 58 18 0 0 0 130 0 0 0 3 0 0 0
benchmarks-cbmc-4.5/pthread/_cs_sync_safe 0 3.88888888888889 17.1666666666667 0 1.33333333333333 0 0 0 0 4 0 0 0 0 0 0 0 18 309 0 74 58 0 18 58 18 0 0 0 130 0 0 0 72 0 0 0
benchmarks-esbmc/pthread/fib_longer_safe 3 2.33333333333333 11 0 1.33333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 1 0 0 0
benchmarks-cbmc-4.5/pthread/fib_longer_safe 0 2.33333333333333 11 0 1.33333333333333 0 0 0 0 2 0 0 0 0 0 0 0 3 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 6 0 0 0
benchmarks-esbmc/pthread/fib_longer_unsafe 3 2.33333333333333 11 0 1.33333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 1 0 0 0
benchmarks-cbmc-4.5/pthread/fib_longer_unsafe 0 2.33333333333333 11 0 1.33333333333333 0 0 0 0 2 0 0 0 0 0 0 0 3 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 6 0 0 0
benchmarks-esbmc/pthread/fib_safe 3 2.33333333333333 11 0 1.33333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 1 0 0 0
benchmarks-cbmc-4.5/pthread/fib_safe 0 2.33333333333333 11 0 1.33333333333333 0 0 0 0 2 0 0 0 0 0 0 0 3 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 6 0 0 0
benchmarks-esbmc/pthread/fib_unsafe 3 2.33333333333333 11 0 1.33333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 1 0 0 0
benchmarks-cbmc-4.5/pthread/fib_unsafe 0 2.33333333333333 11 0 1.33333333333333 0 0 0 0 2 0 0 0 0 0 0 0 3 33 0 15 2 0 3 2 3 0 0 0 14 0 0 0 6 0 0 0
benchmarks-esbmc/pthread/indexer_safe 3 4.33333333333333 21.6666666666667 0 2 0 0 0 0 4 0 0 0 0 0 0 0 1 65 0 28 3 0 3 3 3 0 0 0 19 0 0 0 4 0 0 0
benchmarks-cbmc-4.5/pthread/indexer_safe 0 4.33333333333333 21.6666666666667 0 2 0 0 0 0 5 0 0 0 0 0 0 0 3 65 0 28 3 0 3 3 3 0 0 0 19 0 0 0 15 0 0 0
benchmarks-esbmc/pthread/lazy_safe 4 1.5 9.25 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 37 0 16 2 0 4 2 4 0 0 0 25 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/lazy_safe 0 1.5 9.25 0 1 0 0 0 0 3 0 0 0 0 0 0 0 4 37 0 16 2 0 4 2 4 0 0 0 25 0 0 0 12 0 0 0
benchmarks-esbmc/pthread/lazy_unsafe 4 1.5 9.25 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 37 0 16 2 0 4 2 4 0 0 0 25 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/lazy_unsafe 0 1.5 9.25 0 1 0 0 0 0 3 0 0 0 0 0 0 0 4 37 0 16 2 0 4 2 4 0 0 0 25 0 0 0 12 0 0 0
benchmarks-esbmc/pthread/queue_safe 3 2.44444444444444 13.8888888888889 0 1 0 0 0 0 3 0 0 0 0 0 0 0 3 125 0 25 9 0 9 9 9 0 0 0 54 0 0 0 9 0 0 0
benchmarks-cbmc-4.5/pthread/queue_safe 39 2.44444444444444 13.8888888888889 0 1 0 0 0 0 3 0 0 0 0 0 0 0 5 125 0 25 9 0 9 9 9 0 0 0 54 0 0 0 15 0 0 0
benchmarks-esbmc/pthread/queue_unsafe 3 2.77777777777778 15.6666666666667 0 1 0 0 0 0 3 0 0 0 0 0 0 0 2 141 0 36 9 0 9 9 9 0 0 0 54 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/queue_unsafe 0 2.77777777777778 15.6666666666667 0 1 0 0 0 0 4 0 0 0 0 0 0 0 9 141 0 36 9 0 9 9 9 0 0 0 54 0 0 0 36 0 0 0
benchmarks-esbmc/pthread/reorder_2_unsafe 1 3.4 13.4 0 0.8 0 0 0 0 2 0 0 0 0 0 0 0 3 67 0 49 4 0 5 4 5 0 0 0 16 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/reorder_2_unsafe 0 3.4 13.4 0 0.8 0 0 0 0 3 0 0 0 0 0 0 0 4 67 0 49 4 0 5 4 5 0 0 0 16 0 0 0 12 0 0 0
benchmarks-esbmc/pthread/reorder_5_unsafe 132 1.09836065573771 12.8934426229508 0 1.61475409836066 0 0 0 0 1 0 0 0 0 0 0 0 95 1573 0 437 175 0 122 175 122 0 0 0 156 0 0 0 95 0 0 0
benchmarks-cbmc-4.5/pthread/reorder_5_unsafe 0 1.09836065573771 12.8934426229508 0 1.61475409836066 0 0 0 0 2 0 0 0 0 0 0 0 121 1573 0 437 175 0 122 175 122 0 0 0 156 0 0 0 242 0 0 0
benchmarks-esbmc/pthread/reorder_5_unsafe3 1 3 11.5 0 0.666666666666667 0 0 0 0 2 0 0 0 0 0 0 0 4 69 0 49 4 0 6 4 6 0 0 0 17 0 0 0 8 0 0 0
benchmarks-cbmc-4.5/pthread/reorder_5_unsafe3 0 3 11.5 0 0.666666666666667 0 0 0 0 3 0 0 0 0 0 0 0 5 69 0 49 4 0 6 4 6 0 0 0 17 0 0 0 15 0 0 0
benchmarks-esbmc/pthread/reorder_5_unsafe_2 1 3 14.4 0 0.6 0 0 0 0 2 0 0 0 0 0 0 0 3 72 0 53 4 0 5 4 5 0 0 0 16 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/reorder_5_unsafe_2 0 3 14.4 0 0.6 0 0 0 0 3 0 0 0 0 0 0 0 4 72 0 53 4 0 5 4 5 0 0 0 16 0 0 0 12 0 0 0
benchmarks-esbmc/pthread/stack_safe 5 1.72727272727273 8.54545454545454 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 94 0 15 4 0 11 4 11 0 0 0 44 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/stack_safe 0 1.72727272727273 8.54545454545454 0 1 0 0 0 0 3 0 0 0 0 0 0 0 4 94 0 15 4 0 11 4 11 0 0 0 44 0 0 0 12 0 0 0
benchmarks-esbmc/pthread/stack_unsafe 7 1.72727272727273 8.63636363636364 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 95 0 15 4 0 11 4 11 0 0 0 44 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/stack_unsafe 0 1.72727272727273 8.63636363636364 0 1 0 0 0 0 3 0 0 0 0 0 0 0 6 95 0 15 4 0 11 4 11 0 0 0 44 0 0 0 18 0 0 0
benchmarks-esbmc/pthread/stateful_safe 3 1.66666666666667 14.6666666666667 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 44 0 24 4 0 3 4 3 0 0 0 24 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/stateful_safe 0 1.66666666666667 14.6666666666667 0 1 0 0 0 0 3 0 0 0 0 0 0 0 3 44 0 24 4 0 3 4 3 0 0 0 24 0 0 0 9 0 0 0
benchmarks-esbmc/pthread/stateful_unsafe 3 1.66666666666667 14.6666666666667 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 44 0 24 4 0 3 4 3 0 0 0 24 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/stateful_unsafe 0 1.66666666666667 14.6666666666667 0 1 0 0 0 0 3 0 0 0 0 0 0 0 3 44 0 24 4 0 3 4 3 0 0 0 24 0 0 0 9 0 0 0
benchmarks-esbmc/pthread/sync_safe 3 2.33333333333333 16.6666666666667 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 50 0 25 4 0 3 4 3 0 0 0 31 0 0 0 2 0 0 0
benchmarks-cbmc-4.5/pthread/sync_safe 0 2.33333333333333 16.6666666666667 0 1 0 0 0 0 3 0 0 0 0 0 0 0 3 50 0 25 4 0 3 4 3 0 0 0 31 0 0 0 9 0 0 0
benchmarks-esbmc/pthread/twostage_3_unsafe 5 4.4 21.2 0 1.2 0 0 0 0 3 0 0 0 0 0 0 0 2 106 0 57 6 0 5 6 5 0 0 0 33 0 0 0 6 0 0 0
benchmarks-cbmc-4.5/pthread/twostage_3_unsafe 0 4.4 21.2 0 1.2 0 0 0 0 4 0 0 0 0 0 0 0 4 106 0 57 6 0 5 6 5 0 0 0 34 0 0 0 16 0 0 0
_fake_defines 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
_fake_typedefs 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cseq-include 0 2.07142857142857 11.7142857142857 0 1.42857142857143 0 0 0 0 3 0 0 0 0 0 0 0 3 164 0 34 15 0 14 15 14 0 0 0 130 0 0 0 9 0 0 0
cseq-include.full 0 2.07142857142857 11.7142857142857 0 1.42857142857143 0 0 0 0 2 0 0 0 0 0 0 0 3 164 0 34 25 0 14 25 14 0 0 0 130 0 0 0 6 0 0 0
