acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
com::google::debugging::sourcemap::SourceMapSupplier 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::debugging::sourcemap::Util 0 6 28.6666666666667 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 86 0 58 1 0 3 0 1 0 0 0 6 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner 9 1 18.0833333333333 0 0.916666666666667 0 0 0 0 0 0 0 0 0 0 0 0 48 868 0 148 20 0 48 0 3 0 0 0 48 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::FlagUsageException 1 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::CommandLineConfig 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::JsonFileSpec 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 6 18 0 5 3 0 6 0 6 0 0 0 6 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::JsSourceType 4 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 4 0 1 4 0 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::FlagEntry 0 6 4 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 4 0 4 0 0 1 0 0 0 0 0 2 0 0 0 1 0 0 0
com::google::javascript::jscomp::AbstractCommandLineRunner::JsModuleSpec 0 1 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 6 4 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCompiler 142 1 1 0 0.272727272727273 0 0 0 0 0 0 0 0 1 0 0 0 11 11 0 1 1 1 11 0 11 0 0 0 11 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCompiler::ConfigContext 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractCompiler::LifeCycleStage 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 0 3 2 0 3 2 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AbstractMessageFormatter 6 1.4 4.6 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 23 0 7 3 2 5 0 2 0 0 0 14 0 0 0 2 0 0 0
com::google::javascript::jscomp::AbstractMessageFormatter::Color 2 2 3 0 0.5 0 0 0 0 1 0 0 0 0 0 0 0 2 6 0 3 6 0 2 5 2 0 0 0 5 0 0 0 2 0 0 0
com::google::javascript::jscomp::AbstractPeepholeOptimization 14 1 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 20 0 7 1 14 4 0 0 0 0 0 4 0 0 0 0 0 0 0
com::google::javascript::jscomp::AccessControlUtils 0 2.66666666666667 14.3333333333333 0 2.66666666666667 0 0 0 0 6 0 0 0 0 0 0 0 1 86 0 35 0 0 6 0 0 0 0 0 39 0 0 0 6 0 0 0
com::google::javascript::jscomp::AliasStrings 0 1 20.7777777777778 0 1.33333333333333 0 0 0 0 0 0 0 0 2 0 0 0 9 187 0 58 10 0 9 0 2 0 0 0 9 0 0 0 0 0 0 0
com::google::javascript::jscomp::AliasStrings::StringOccurrence 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AliasStrings::StringInfo 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AmbiguateProperties 0 1 21.1111111111111 0 1.22222222222222 0 0 0 0 0 0 0 0 1 0 0 0 9 190 0 60 12 0 9 0 1 0 0 0 9 0 0 0 0 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::PropertyGraph 0 1 3.4 0 0.4 0 0 0 0 0 0 0 0 1 0 0 0 5 17 0 5 1 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::PropertySubGraph 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::PropertyGraphNode 0 1 3 0 0.333333333333333 0 0 0 0 0 0 0 0 2 0 0 0 3 9 0 3 1 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::ProcessProperties 0 5.33333333333333 16 0 2.33333333333333 0 0 0 0 5 0 0 0 2 0 0 0 3 48 0 36 0 0 3 0 1 0 0 0 22 0 0 0 15 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::Property 0 3 11 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 11 0 11 0 0 1 0 0 0 0 0 3 0 0 0 1 0 0 0
com::google::javascript::jscomp::AmbiguateProperties::JSTypeBitSet 0 1.33333333333333 5.33333333333333 0 0.333333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 16 0 10 1 0 3 0 1 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties 0 1 10 0 1.33333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 30 0 13 14 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::ProcessProperties 0 4.30769230769231 20.8461538461538 0 2.15384615384615 0 0 0 0 4 0 0 0 2 0 0 0 1 271 0 82 1 0 13 0 4 0 0 0 89 0 0 0 4 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::ProcessExternProperties 0 2 6 0 3 0 0 0 0 1 0 0 0 2 0 0 0 1 6 0 6 0 0 1 0 1 0 0 0 4 0 0 0 1 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::PropagateReferences 0 3 12 0 3 0 0 0 0 0 0 0 0 1 0 0 0 1 12 0 12 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::Symbol 4 1 1 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 0 2 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::SymbolType 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::GlobalFunction 0 1 5.33333333333333 0 0.333333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 16 0 10 3 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::Property 2 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0 1 0 2 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::AssignmentProperty 0 1 3.16666666666667 0 0.166666666666667 0 0 0 0 0 0 0 0 2 0 0 0 6 19 0 4 3 0 6 0 5 0 0 0 6 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::LiteralProperty 0 1 3.2 0 0.2 0 0 0 0 0 0 0 0 2 0 0 0 5 16 0 4 6 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::NameContext 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnalyzePrototypeProperties::NameInfo 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 4 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AngularPass 0 1 23.125 0 1.625 0 0 0 0 0 0 0 0 2 0 0 0 8 185 0 86 2 0 8 1 4 0 0 0 8 0 0 0 0 0 0 0
com::google::javascript::jscomp::AngularPass::NodeContext 0 1 3.6 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 5 18 0 6 4 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnonymousFunctionNamingCallback 0 1 30 0 2.33333333333333 0 0 0 0 0 0 0 0 2 0 0 0 3 90 0 53 1 0 3 0 1 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnonymousFunctionNamingCallback::FunctionNamer 3 1 1 0 1.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 0 3 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::AnonymousFunctionNamingPolicy 8 1 4 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 5 4 0 2 3 2 0 0 0 2 0 0 0 0 0 0 0
com::google::javascript::jscomp::ant::AntErrorManager 0 2.33333333333333 9.33333333333333 0 1.33333333333333 0 0 0 0 2 0 0 0 3 0 0 0 3 28 0 12 2 0 3 0 2 0 0 0 9 0 0 0 6 0 0 0
com::google::javascript::jscomp::ant::CompileTask 0 2.27083333333333 9.95833333333333 0 0.895833333333333 0 0 0 0 10 0 0 0 1 0 0 0 22 478 0 61 29 0 48 0 32 0 0 0 145 0 0 0 220 0 0 0
com::google::javascript::jscomp::ant::Warning 0 1 3 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 12 0 3 2 0 4 0 4 0 0 0 8 0 0 0 0 0 0 0
com::google::javascript::jscomp::AstChangeProxy 0 1 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 5 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AstChangeProxy::ChangeListener 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::AstValidator 1 3.06779661016949 10.9322033898305 0 1.22881355932203 0 0 0 0 3 0 0 0 1 0 0 0 1 1290 0 139 2 0 118 0 9 0 0 0 740 0 0 0 3 0 0 0
com::google::javascript::jscomp::AstValidator::ViolationHandler 2 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::BasicErrorManager 9 2.72727272727273 4 0 0.545454545454545 0 0 0 0 2 0 0 0 2 0 0 0 2 44 0 9 4 6 11 0 9 0 0 0 29 0 0 0 4 0 0 0
com::google::javascript::jscomp::BasicErrorManager::LeveledJSErrorComparator 0 1 51 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 51 0 51 2 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::BasicErrorManager::ErrorWithLevel 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::ByPathWarningsGuard 2 1.6 7.4 0 1.6 0 0 0 0 3 0 0 0 2 0 0 0 2 37 0 14 5 0 5 0 3 0 0 0 24 0 0 0 6 0 0 0
com::google::javascript::jscomp::CallGraph 40 2.40909090909091 12.8181818181818 0 1.31818181818182 0 0 0 0 6 0 0 0 1 0 0 0 1 282 0 38 8 0 22 1 11 0 0 0 86 0 0 0 6 0 0 0
com::google::javascript::jscomp::CallGraph::Function 18 1 5.72727272727273 0 0.272727272727273 0 0 0 0 0 0 0 0 0 0 0 0 11 63 0 13 5 1 11 0 8 0 0 0 11 0 0 0 0 0 0 0
com::google::javascript::jscomp::CallGraph::Callsite 8 1.42857142857143 5.14285714285714 0 0.285714285714286 0 0 0 0 2 0 0 0 0 0 0 0 7 36 0 13 5 0 7 0 5 0 0 0 11 0 0 0 14 0 0 0
com::google::javascript::jscomp::ChainCalls 0 1 14 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 14 0 14 6 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::ChainCalls::GatherFunctions 0 1.5 5.75 0 2 0 0 0 0 3 0 0 0 2 0 0 0 4 23 0 15 0 0 4 0 4 0 0 0 10 0 0 0 12 0 0 0
com::google::javascript::jscomp::ChainCalls::GatherCallSites 0 15 70 0 3 0 0 0 0 3 0 0 0 2 0 0 0 1 70 0 70 0 0 1 0 1 0 0 0 9 0 0 0 3 0 0 0
com::google::javascript::jscomp::ChainCalls::CallSite 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckAccessControls 0 1 19.9 0 2.5 0 0 0 0 0 0 0 0 2 0 0 0 40 796 0 93 8 0 40 0 6 0 0 0 40 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckConformance 0 4 12 0 2.42857142857143 0 0 0 0 2 0 0 0 2 0 0 0 7 84 0 33 3 0 7 0 2 0 0 0 13 0 0 0 14 0 0 0
com::google::javascript::jscomp::CheckConformance::Rule 24 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckConformance::InvalidRequirementSpec 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckDebuggerStatement 0 1 3.66666666666667 0 2 0 0 0 0 0 0 0 0 2 0 0 0 3 11 0 5 1 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal 16 5.36363636363636 32.4545454545455 0 1.45454545454545 0 0 0 0 11 0 0 0 1 0 0 0 2 357 0 91 13 0 11 2 2 0 0 0 76 0 0 0 22 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal::DisposalCheckingPolicy 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal::SeenType 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal::EventfulObjectState 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal::ComputeEventizeTraversal 0 3.63636363636364 19 0 1.18181818181818 0 0 0 0 10 0 0 0 2 0 0 0 11 209 0 75 0 0 11 0 4 0 0 0 51 0 0 0 110 0 0 0
com::google::javascript::jscomp::CheckEventfulObjectDisposal::Traversal 0 5.57142857142857 28.3571428571429 0 1.92857142857143 0 0 0 0 12 0 0 0 2 0 0 0 14 397 0 63 0 0 14 0 5 0 0 0 99 0 0 0 168 0 0 0
com::google::javascript::jscomp::CheckGlobalNames 0 1 23.125 0 1.75 0 0 0 0 0 0 0 0 1 0 0 0 8 185 0 51 5 0 8 0 1 0 0 0 8 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckGlobalThis 0 1 32.6666666666667 0 2.33333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 98 0 80 2 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckJSDoc 0 1 13.1578947368421 0 1.84210526315789 0 0 0 0 0 0 0 0 2 0 0 0 19 250 0 64 5 0 19 4 3 0 0 0 19 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckLevel 108 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 2 0 1 2 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckLevelLegacy 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckMissingGetCssName 0 1 10.6666666666667 0 1.5 0 0 0 0 0 0 0 0 2 0 0 0 6 64 0 29 3 0 6 0 2 0 0 0 6 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckMissingReturn 0 1 9.625 0 1.5 0 0 0 0 0 0 0 0 2 0 0 0 8 77 0 27 4 0 8 0 4 0 0 0 8 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckPathsBetweenNodes 3 3 11.7777777777778 0 1.22222222222222 0 0 0 0 3 0 0 0 0 0 0 0 1 106 0 31 11 0 9 0 3 0 0 0 52 0 0 0 3 0 0 0
com::google::javascript::jscomp::CheckProvides 0 1 4 0 2 0 0 0 0 0 0 0 0 2 0 0 0 2 8 0 5 2 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckProvides::CheckProvidesCallback 0 4.6 17.2 0 1.4 0 0 0 0 4 0 0 0 2 0 0 0 1 86 0 28 3 0 5 0 1 0 0 0 26 0 0 0 4 0 0 0
com::google::javascript::jscomp::CheckRegExp 0 1 10.25 0 1.5 0 0 0 0 0 0 0 0 2 0 0 0 4 41 0 32 3 0 4 0 4 0 0 0 4 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckRequiresForConstructors 0 1 16.9 0 1.95 0 0 0 0 0 0 0 0 2 0 0 0 20 338 0 54 9 0 20 0 4 0 0 0 20 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckRequiresForConstructors::Mode 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckSideEffects 0 1 24.4 0 1.4 0 0 0 0 0 0 0 0 2 0 0 0 5 122 0 76 5 0 5 0 3 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckSideEffects::StripProtection 0 1 7.5 0 2.5 0 0 0 0 0 0 0 0 2 0 0 0 2 15 0 12 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckSideEffects::GetNoSideEffectExterns 0 3 9 0 3 0 0 0 0 2 0 0 0 2 0 0 0 1 9 0 9 0 0 1 0 1 0 0 0 3 0 0 0 2 0 0 0
com::google::javascript::jscomp::CheckSuspiciousCode 0 1 9.25 0 2.25 0 0 0 0 0 0 0 0 2 0 0 0 8 74 0 18 0 0 8 0 1 0 0 0 8 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckUnreachableCode 0 1 7.4 0 1.8 0 0 0 0 0 0 0 0 2 0 0 0 5 37 0 23 1 0 5 0 4 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::CheckUnreachableCode::ReachablePredicate 0 4 18 0 1 0 0 0 0 3 0 0 0 1 0 0 0 1 18 0 18 0 0 1 0 1 0 0 0 6 0 0 0 3 0 0 0
com::google::javascript::jscomp::CheckUnusedPrivateProperties 0 1 12.7272727272727 0 1.54545454545455 0 0 0 0 0 0 0 0 2 0 0 0 11 140 0 54 3 0 11 0 4 0 0 0 11 0 0 0 0 0 0 0
com::google::javascript::jscomp::CleanupPasses 0 1 4 0 0.25 0 0 0 0 0 0 0 0 1 0 0 0 4 16 0 7 1 0 4 0 1 0 0 0 4 0 0 0 0 0 0 0
com::google::javascript::jscomp::CleanupPasses::MemoizedScopeCleanupPass 0 1 8 0 1.66666666666667 0 0 0 0 0 0 0 0 2 0 0 0 3 24 0 18 1 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureCodeRemoval 0 1 32 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 32 0 32 5 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureCodeRemoval::RemovableAssignment 1 2.5 13.5 0 1.5 0 0 0 0 1 0 0 0 0 0 0 0 2 27 0 14 0 0 2 0 2 0 0 0 10 0 0 0 2 0 0 0
com::google::javascript::jscomp::ClosureCodeRemoval::FindAbstractMethods 0 3 13 0 3 0 0 0 0 2 0 0 0 2 0 0 0 1 13 0 13 0 0 1 0 1 0 0 0 7 0 0 0 2 0 0 0
com::google::javascript::jscomp::ClosureCodeRemoval::FindAssertionCalls 0 9 8 0 3 0 0 0 0 2 0 0 0 2 0 0 0 1 8 0 8 0 0 1 0 1 0 0 0 11 0 0 0 2 0 0 0
com::google::javascript::jscomp::ClosureCodingConvention 10 2.35714285714286 11.1428571428571 0 1.21428571428571 0 0 0 0 7 0 0 0 3 0 0 0 21 312 0 61 3 0 28 0 24 0 0 0 103 0 0 0 147 0 0 0
com::google::javascript::jscomp::ClosureCodingConvention::AssertInstanceofSpec 0 3.66666666666667 13 0 1.66666666666667 0 0 0 0 7 0 0 0 1 0 0 0 3 39 0 20 0 0 3 0 3 0 0 0 20 0 0 0 21 0 0 0
com::google::javascript::jscomp::ClosureCodingConvention::AssertFunctionByTypeName 0 1 4 0 2 0 0 0 0 5 0 0 0 1 0 0 0 3 12 0 5 1 0 3 0 3 0 0 0 8 0 0 0 15 0 0 0
com::google::javascript::jscomp::ClosureOptimizePrimitives 0 1 15.8 0 1.2 0 0 0 0 0 0 0 0 1 0 0 0 5 79 0 24 1 0 5 0 1 0 0 0 5 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureOptimizePrimitives::FindObjectCreateCalls 0 15 12 0 3 0 0 0 0 2 0 0 0 2 0 0 0 1 12 0 12 0 0 1 0 1 0 0 0 16 0 0 0 2 0 0 0
com::google::javascript::jscomp::ClosureRewriteClass 0 1 25.8947368421053 0 1.57894736842105 0 0 0 0 0 0 0 0 2 0 0 0 19 492 0 127 1 0 19 0 4 0 0 0 19 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureRewriteClass::MemberDefinition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureRewriteClass::ClassDefinition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureRewriteModule 0 1 13.6764705882353 0 1.47058823529412 0 0 0 0 0 0 0 0 2 0 0 0 34 465 0 55 3 0 34 0 4 0 0 0 34 0 0 0 0 0 0 0
com::google::javascript::jscomp::ClosureRewriteModule::ModuleDescription 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CoalesceVariableNames 0 1 34.1428571428571 0 1.71428571428571 0 0 0 0 0 0 0 0 2 0 0 0 7 239 0 94 4 0 7 0 4 0 0 0 7 0 0 0 0 0 0 0
com::google::javascript::jscomp::CoalesceVariableNames::CombinedLiveRangeChecker 0 8 6 0 3 0 0 0 0 3 0 0 0 2 0 0 0 1 6 0 6 2 0 1 0 1 0 0 0 14 0 0 0 3 0 0 0
com::google::javascript::jscomp::CoalesceVariableNames::LiveRangeChecker 1 2 8.4 0 2.2 0 0 0 0 2 0 0 0 2 0 0 0 5 42 0 20 2 0 5 0 3 0 0 0 19 0 0 0 10 0 0 0
com::google::javascript::jscomp::CodeChangeHandler 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 3 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::google::javascript::jscomp::CodeConsumer 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CodeGenerator 1 1 19.875 0 2.08333333333333 0 0 0 0 0 0 0 0 0 0 0 0 24 477 0 115 9 1 24 0 1 0 0 0 24 0 0 0 0 0 0 0
com::google::javascript::jscomp::CodeGenerator::Context 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
com::google::javascript::jscomp::CodePrinter 1 3 35 0 7 0 0 0 0 3 0 0 0 0 0 0 0 1 35 0 35 0 0 1 0 0 0 0 0 6 0 0 0 3 0 0 0
